variable,planned,charged,TaskID,TaskName
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,2.7968,2.7968,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,87.4,87.4,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,0,0,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,69.92,69.92,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,6.992,6.992,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,13.984,13.984,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,46.1472,46.1472,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,2.7968,2.7968,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,34.96,34.96,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,111.872,111.872,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,104.88,104.88,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,5.5936,5.5936,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,104.88,104.88,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,69.92,69.92,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,35,35,103032.000.300.00,LLCIP OY3 PARENT
2018-02,70,70,103032.000.300.00,LLCIP OY3 PARENT
2018-02,140,140,103032.000.300.00,LLCIP OY3 PARENT
2018-02,140,140,103032.000.300.00,LLCIP OY3 PARENT
2018-02,22,22,103032.000.300.00,LLCIP OY3 PARENT
2018-02,140,140,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-02,140,140,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-02,140,140,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-02,140,140,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-02,140,140,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-02,16,16,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-02,2,2,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-02,20,20,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-02,152,152,GENADM.LABOR,G&A Labor
2018-02,152,152,P0BIDP.000.000.00,General BD Activities
2018-02,152,152,P0BIDP.000.000.00,General BD Activities
2018-02,152,152,OVERHD.CMPNY.LBR,HWC OH Labor
2018-02,45.6,45.6,GENADM.LABOR,G&A Labor
2018-02,45.6,45.6,GENADM.LABOR,G&A Labor
2018-02,30.4,30.4,OVERHD.CMPNY.LBR,HWC OH Labor
2018-02,30.4,30.4,OVERHD.CMPNY.LBR,HWC OH Labor
2018-02,152,152,OVERHD.CMPNY.LBR,HWC OH Labor
2018-02,76,76,OVERHD.CMPNY.LBR,HWC OH Labor
2018-02,76,76,OVERHD.CMPNY.LBR,HWC OH Labor
2018-02,76,76,OVERHD.CMPNY.LBR,HWC OH Labor
2018-02,76,76,GENADM.LABOR,G&A Labor
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,3.3856,3.3856,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,105.8,105.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,0,0,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,84.64,84.64,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,8.464,8.464,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,16.928,16.928,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,55.8624,55.8624,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,3.3856,3.3856,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,42.32,42.32,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,135.424,135.424,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,126.96,126.96,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,6.7712,6.7712,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,126.96,126.96,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,84.64,84.64,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,169.28,169.28,103028.000.410.00,BioWatch SETA_Labor OP4
2018-03,42.25,42.25,103032.000.300.00,LLCIP OY3 PARENT
2018-03,84.5,84.5,103032.000.300.00,LLCIP OY3 PARENT
2018-03,169,169,103032.000.300.00,LLCIP OY3 PARENT
2018-03,169,169,103032.000.300.00,LLCIP OY3 PARENT
2018-03,22,22,103032.000.300.00,LLCIP OY3 PARENT
2018-03,169,169,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-03,169,169,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-03,169,169,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-03,169,169,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-03,169,169,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-03,16,16,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-03,2,2,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-03,20,20,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-03,168,168,GENADM.LABOR,G&A Labor
2018-03,168,168,P0BIDP.000.000.00,General BD Activities
2018-03,168,168,P0BIDP.000.000.00,General BD Activities
2018-03,168,168,OVERHD.CMPNY.LBR,HWC OH Labor
2018-03,50.4,50.4,GENADM.LABOR,G&A Labor
2018-03,50.4,50.4,GENADM.LABOR,G&A Labor
2018-03,33.6,33.6,OVERHD.CMPNY.LBR,HWC OH Labor
2018-03,33.6,33.6,OVERHD.CMPNY.LBR,HWC OH Labor
2018-03,168,168,OVERHD.CMPNY.LBR,HWC OH Labor
2018-03,84,84,OVERHD.CMPNY.LBR,HWC OH Labor
2018-03,84,84,OVERHD.CMPNY.LBR,HWC OH Labor
2018-03,84,84,OVERHD.CMPNY.LBR,HWC OH Labor
2018-03,84,84,GENADM.LABOR,G&A Labor
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,0.736,0.736,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,23,23,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,0,0,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,18.4,18.4,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,1.84,1.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,3.68,3.68,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,12.144,12.144,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,0.736,0.736,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,9.2,9.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,29.44,29.44,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,27.6,27.6,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,1.472,1.472,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,27.6,27.6,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,18.4,18.4,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-04,35.75,35.75,103032.000.300.00,LLCIP OY3 PARENT
2018-04,71.5,71.5,103032.000.300.00,LLCIP OY3 PARENT
2018-04,143,143,103032.000.300.00,LLCIP OY3 PARENT
2018-04,143,143,103032.000.300.00,LLCIP OY3 PARENT
2018-04,22,22,103032.000.300.00,LLCIP OY3 PARENT
2018-04,143,143,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-04,143,143,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-04,143,143,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-04,143,143,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-04,143,143,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-04,16,16,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-04,2,2,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-04,20,20,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-05,19.5,19.5,103032.000.300.00,LLCIP OY3 PARENT
2018-05,39,39,103032.000.300.00,LLCIP OY3 PARENT
2018-05,78,78,103032.000.300.00,LLCIP OY3 PARENT
2018-05,78,78,103032.000.300.00,LLCIP OY3 PARENT
2018-05,22,22,103032.000.300.00,LLCIP OY3 PARENT
2018-05,156,156,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-05,156,156,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-05,156,156,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-05,156,156,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-05,156,156,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-05,16,16,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-05,2,2,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-05,20,20,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-06,162,162,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-06,162,162,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-06,162,162,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-06,162,162,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-06,162,162,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-06,16,16,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-06,2,2,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-06,20,20,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-07,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-07,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-07,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-07,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-07,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-07,16,16,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-07,2,2,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-07,20,20,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-08,169,169,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-08,169,169,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-08,169,169,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-08,169,169,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-08,169,169,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-08,16,16,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-08,2,2,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-08,20,20,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-09,155,155,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-09,155,155,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-09,155,155,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-09,155,155,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-09,155,155,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-09,16,16,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-09,2,2,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-09,20,20,103036.000.300.00,NPPD STRAT OY3 PARENT
